image_path,class_name,label,split,f1_R_mean,f1_G_mean,f1_B_mean,f1_R_std,f1_G_std,f1_B_std,f1_H_mean,f1_S_mean,f1_V_mean,f1_H_std,f1_S_std,f1_V_std,f2_VARI_mean,f2_VARI_std,f2_VARI_p10,f2_VARI_p90,f2_R_norm,f2_G_norm,f2_B_norm,f3_GLCM_contrast,f3_GLCM_homogeneity,f3_GLCM_energy,f3_GLCM_correlation,f3_LBP_bin_0,f3_LBP_bin_1,f3_LBP_bin_2,f3_LBP_bin_3,f3_LBP_bin_4,f3_LBP_bin_5,f3_LBP_bin_6,f3_LBP_bin_7,f3_LBP_bin_8,f3_LBP_bin_9,f3_LBP_bin_10,f3_LBP_bin_11,f3_LBP_bin_12,f3_LBP_bin_13,f3_LBP_bin_14,f3_LBP_bin_15,f3_LBP_bin_16,f3_LBP_bin_17,f3_LBP_bin_18,f3_LBP_bin_19,f3_LBP_bin_20,f3_LBP_bin_21,f3_LBP_bin_22,f3_LBP_bin_23,f3_LBP_bin_24,f3_LBP_bin_25,f3_LBP_bin_26,f3_LBP_bin_27,f3_LBP_bin_28,f3_LBP_bin_29,f3_LBP_bin_30,f3_LBP_bin_31,f3_LBP_bin_32,f3_LBP_bin_33,f3_LBP_bin_34,f3_LBP_bin_35,f3_LBP_bin_36,f3_LBP_bin_37,f3_LBP_bin_38,f3_LBP_bin_39,f3_LBP_bin_40,f3_LBP_bin_41,f3_LBP_bin_42,f3_LBP_bin_43,f3_LBP_bin_44,f3_LBP_bin_45,f3_LBP_bin_46,f3_LBP_bin_47,f3_LBP_bin_48,f3_LBP_bin_49,f3_LBP_bin_50,f3_LBP_bin_51,f3_LBP_bin_52,f3_LBP_bin_53,f3_LBP_bin_54,f3_LBP_bin_55,f3_LBP_bin_56,f3_LBP_bin_57,f3_LBP_bin_58
data/raw\Healthy\healthy_00024.jpg,Healthy,0,train,191.6419939159292,194.04558536135693,183.5440486725664,34.219055336549495,27.23414430657741,54.23196046381237,0.2491739532191737,0.0920999294663229,0.7638856064675857,0.2324046621367591,0.245186381244132,0.1067146745353341,0.0128806764259934,0.0436390452086925,-0.0098039219155907,0.0202020201832056,0.340578943490982,0.3517776429653168,0.3076436519622803,0.0633132043536516,0.9693321029985618,0.5848743282868717,0.9923609717091268,0.0173027286135693,0.0552866887905604,0.0147842920353982,0.1200654498525073,0.0928088126843657,0.2021662979351032,0.0859799041297935,0.0993510324483775,0.2095566002949852,0.1026981932153392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00025.jpg,Healthy,0,train,179.00220778023598,179.34676345870207,174.13762260324484,18.869831475839664,15.946622261671187,30.70028100506102,0.2166007284312907,0.0446179862680137,0.7061669124806116,0.2438543476519638,0.1354496864969809,0.0617509085425478,0.0018389434553682,0.0227957442402839,-0.0110497241839766,0.0101010100916028,0.3375082612037658,0.3396674692630768,0.3228241801261902,0.0637939623067853,0.969928334875006,0.6921371378005854,0.9773542830090074,0.0231508112094395,0.0615698746312684,0.0149714233038348,0.1013744469026548,0.0519081858407079,0.1723552728613569,0.0704784292035398,0.1050451696165191,0.2844579646017699,0.1146884218289085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00026.jpg,Healthy,0,train,194.37113916771224,195.625960895023,189.55353983688832,32.158042129495485,26.30955957730225,42.56241290786565,0.2078762935387617,0.0565060233846669,0.7691631075917006,0.2193002178086053,0.1778838235127562,0.1029915168476072,0.0098665840923786,0.0491045415401458,-0.0053475936874747,0.0098039219155907,0.3365683257579803,0.3447527289390564,0.318679004907608,0.0606370672173039,0.9721576636461532,0.6521964764480541,0.99146610841578,0.0241865328314512,0.0646675031367628,0.0176944792973651,0.1065793601003764,0.0652169594312003,0.1735299038059389,0.0771737766624843,0.0990098285236302,0.2510330405687996,0.1209086156419908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00027.jpg,Healthy,0,val,177.41232329569218,177.9514627770807,172.39877352572145,20.703320887108354,17.80047223671448,30.5612420705542,0.1570451856390206,0.0454378154605694,0.699766836011072,0.1090511897261105,0.125629876824826,0.0693370706976194,0.003514438169077,0.0238439496606588,-0.0056818183511495,0.0107526881620287,0.3373682796955108,0.3399870991706848,0.3226445615291595,0.0806956634517159,0.9615617830422244,0.6887476835558111,0.9754384204974016,0.0261041405269761,0.0686935382685069,0.018543496445002,0.1037123588456712,0.0598687787536595,0.1691844416562108,0.0793935591802593,0.1000512337933918,0.2469907988289418,0.1274576537013801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00028.jpg,Healthy,0,val,178.06071988707654,178.71604715600168,174.21364073609368,21.68861387249949,17.519202397678033,31.659312431183583,0.179290094288355,0.0420043680260066,0.7028352420425812,0.2216844255992738,0.1492531504864361,0.0685075196599614,0.0048019662499427,0.0351916439831256,-0.0057142856530845,0.0055248620919883,0.3364528119564056,0.3408930003643036,0.3226543366909027,0.0841633288711627,0.9597032961182091,0.6933327220446108,0.975079569390144,0.0299911125052279,0.0729882894186532,0.0234122751986616,0.106349330823923,0.078457235466332,0.1630923253868674,0.0905625261396905,0.0987045169385194,0.2002263697197825,0.1362160184023421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00029.jpg,Healthy,0,train,178.5493031158511,178.94365328314512,174.93892513592638,18.424444494604597,15.909082460037528,28.305069712883125,0.1784885092908993,0.0354718593312834,0.7036408468023879,0.2146837387160147,0.1234039023591761,0.0616923725349885,0.0023837841581553,0.0211631339043378,-0.0058479532599449,0.0057142856530845,0.3364717960357666,0.3385920524597168,0.3249360918998718,0.0707023169540819,0.965934224919926,0.6906842989537172,0.9737621606765576,0.0286470096194061,0.0694552488498536,0.0210189251359263,0.1061757632789627,0.0680923253868674,0.168353722291928,0.0820111877875365,0.1013974278544542,0.225310539523212,0.1295378502718527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00030.jpg,Healthy,0,train,195.82493778753656,197.4090485152656,188.76473337515685,29.65510966062526,24.017181273717267,47.57896327840396,0.254443643181115,0.0706881150782651,0.77636100247283,0.2594459590682102,0.2079773367830395,0.0938139991131805,0.0083503127098083,0.0359213165938854,-0.0099999997764825,0.0099502485245466,0.3393474817276001,0.346596747636795,0.3140557706356048,0.0816556369044212,0.9642286041933226,0.5902719225246926,0.98733873635996,0.0257570054370556,0.0644463613550815,0.0193046842325386,0.1041844416562108,0.0651787954830614,0.17038791300711,0.0759776244249268,0.0977938101212881,0.2563995190296947,0.1205698452530322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00031.jpg,Healthy,0,train,190.22445368046843,192.0248232956922,182.9911119824341,31.873391736356787,26.027577902118104,48.94991877678832,0.2388800442996677,0.0773549402773755,0.7552480072528215,0.2710636058623102,0.2111595731785539,0.1016631194416346,0.0102498373016715,0.0402234829962253,-0.0102040814235806,0.0102564105764031,0.3394607603549957,0.3478230535984039,0.3127162158489227,0.0945972624954547,0.9571819048175372,0.5948395578808392,0.9872541606737116,0.0345205980761187,0.0752017984107068,0.0268825805102467,0.1017267879548306,0.076952634880803,0.1530478879130071,0.0851667712254286,0.097090652446675,0.2089962358845671,0.140414052697616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00032.jpg,Healthy,0,train,183.26256430363864,184.6065992262652,177.30943381430365,28.927343946240967,23.481107492659707,43.9019614437303,0.2724650095926891,0.069490041036873,0.7267164940464585,0.2670619375981312,0.2076733726354061,0.091960125493216,0.0084364311769604,0.0399331413209438,-0.0106951873749494,0.0105263162404298,0.3387977480888366,0.3466299772262573,0.3145720660686493,0.0875200373833724,0.957994218891444,0.5859960253362543,0.9852209235473038,0.0312479088247595,0.0762928690924299,0.0228554997908824,0.1042257423672103,0.0719892304475115,0.1576929109159347,0.0872375575073191,0.1001693851944793,0.2062050397323295,0.1420838561271434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00033.jpg,Healthy,0,test,184.3392644291092,185.78251202425764,178.2485487243831,22.875017706930848,19.31620359305292,37.743353812204944,0.1997134529292488,0.0584808092918503,0.7300018820623274,0.1634507659044469,0.1574079886744044,0.0754607028909498,0.0076750880107283,0.0249782036989927,-0.0053763440810143,0.0108695654198527,0.3380473256111145,0.3427075743675232,0.3192451298236847,0.1135725193495007,0.9459354708754104,0.5770849026651197,0.9718986630510452,0.0463367837724801,0.092129339188624,0.034392513592639,0.094323504809703,0.0776212881639481,0.1254543078209954,0.096775930572982,0.0991698034295274,0.1626808866583019,0.1711156419907988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00034.jpg,Healthy,0,train,198.13887599330823,200.4473337515684,193.85756848598916,58.78192160141566,52.05115013561025,65.53799041194296,0.2059826612420513,0.0912325978561501,0.7876090281552441,0.2359183983745019,0.2187458500746084,0.2042606166420308,0.029279613867402,0.084219604730606,-0.0091324197128415,0.1958762854337692,0.3344074487686157,0.3547531068325043,0.3108394145965576,0.0990426802341592,0.963288223768557,0.5651965649783601,0.9959912545548776,0.0205050188205771,0.0526735675449602,0.0161893559180259,0.1001495190296946,0.0556378084483479,0.1741149100794646,0.061086365537432,0.0956712672521957,0.3270221664575491,0.0969500209117524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00035.jpg,Healthy,0,val,189.13467011710583,190.59412327478043,182.00132109995815,40.00394829936562,35.07824739135899,53.71169491724347,0.2187432906755148,0.0844453633984262,0.7498263484229564,0.2411619411726219,0.1967783859783722,0.13773341192416,0.0110184885561466,0.0380323864519596,-0.0099009899422526,0.0972222238779068,0.3399304449558258,0.3477780818939209,0.3122914731502533,0.1270047052615224,0.9463263291881928,0.5762768417131792,0.9893408972556788,0.0402681932245922,0.0799320368046842,0.0298614596403178,0.0997354663320786,0.0705782099539941,0.1443438937682978,0.0861004809703053,0.1006686532831451,0.1999749058971141,0.1485367001254705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00036.jpg,Healthy,0,val,187.46917659974903,189.58270284399836,182.4685116060226,43.880991071275055,36.42225779769398,53.796335738996206,0.1968359991704932,0.0834942282226421,0.745917113627964,0.2384423473118192,0.2240952629841422,0.143255358666259,0.0204949881881475,0.0735001340508461,-0.0052083334885537,0.0155440410599112,0.3359788954257965,0.3527686893939972,0.3112527430057525,0.1012108110311751,0.955858293650338,0.5900159662310585,0.9922577212624506,0.0296659347553324,0.0712541823504809,0.0238247595148473,0.1049383103304056,0.0795660811375993,0.1640025094102885,0.0844280635717273,0.0977661020493517,0.2142978879130071,0.1302561689669594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00037.jpg,Healthy,0,test,190.50940244667504,192.1215485152656,184.15407413216224,31.638534524249323,27.09136249621264,46.02271833507224,0.2006756708378802,0.0686086445686498,0.7555811806770623,0.2104636937134694,0.1699793753063847,0.1065069455309525,0.0097607392817735,0.0316254273056983,-0.0051546390168368,0.054166667163372,0.33840411901474,0.3445731699466705,0.3170228600502014,0.083659848920824,0.96076515162303,0.6041450416656564,0.9888945268749892,0.0258369928900041,0.0646988707653701,0.0201176286072772,0.107991426181514,0.0744934127979924,0.1713974278544542,0.0789277498954412,0.0981069636135508,0.2369521120869928,0.1214774153074027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00038.jpg,Healthy,0,test,198.4025360727729,203.2100721455458,184.92562421580928,51.63531262784301,40.63517886220298,74.2000281293895,0.3615411268503207,0.1557938516321719,0.8014260441688695,0.3441468606959305,0.2953847602898171,0.16094236279536,0.0277384836226701,0.0675872489809989,-0.0140186911448836,0.1575757563114166,0.3431788384914398,0.3660968542098999,0.290724366903305,0.1356697256247089,0.9447820935380364,0.5014048459982534,0.9924676889419984,0.0234018193224592,0.0571303847762442,0.0202540777917189,0.1072485361773316,0.0705860518611459,0.181319008782936,0.0685027185278126,0.0986564199079882,0.2710570890840652,0.1018438937682977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00039.jpg,Healthy,0,train,193.0206294437474,194.469452112087,182.3369526348808,32.74162484158505,28.897899767036325,53.8369366051448,0.2857190953314772,0.0980466380699647,0.7663290710468523,0.2976402477643006,0.2035068088360528,0.1136121300462676,0.0074936700984835,0.0267397742718458,-0.0103092780336737,0.0606060624122619,0.3427595794200897,0.3481025397777557,0.3091377317905426,0.1379839345446575,0.9395408136325372,0.5285517015736202,0.9840219505309264,0.0337777080719364,0.070034504391468,0.0260968214136344,0.1048776662484316,0.0743506900878293,0.1611517147636972,0.077405374320368,0.1006686532831451,0.2232726892513592,0.1283641781681304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00040.jpg,Healthy,0,train,190.19002143454625,192.0055322040987,184.8677331660393,39.09576633994877,32.40062324359397,50.0485861517617,0.2592675172759861,0.0749435173613813,0.7556207735916678,0.2594340801705477,0.2063542609803515,0.1271564675199314,0.015019909478724,0.0591950118541717,-0.0101010100916028,0.0101010100916028,0.3369358777999878,0.3491299450397491,0.3139340877532959,0.0984611451731763,0.954137304493842,0.5774775826281209,0.9905615923158624,0.0364418653283145,0.0792142409033877,0.0299775198661647,0.102814721873693,0.0841462777080719,0.152862296110414,0.0936443956503555,0.0966792137181095,0.178530426599749,0.1456890422417398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00041.jpg,Healthy,0,test,186.58237975742367,188.5018789209536,180.60848232956923,40.29709106597503,33.23261089403285,52.11046076327864,0.2248688365925593,0.0838953233343682,0.7421171468350946,0.2308161819093067,0.2236005082699322,0.130390187690619,0.0162124633789062,0.0636536926031112,-0.00985221657902,0.0102040814235806,0.3375789225101471,0.3515205085277557,0.3109005689620971,0.0790953343741613,0.9638597310278644,0.5689731832712457,0.9929607630396728,0.0273300920117105,0.0683688833124215,0.0226411543287327,0.1058589502300292,0.0760063780844834,0.1692001254705144,0.0817722710163111,0.0962463404433291,0.2271329987452948,0.1254428063571727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00042.jpg,Healthy,0,train,185.39326798410707,185.68611511919696,180.2158474487662,25.94040214735396,22.950209946133253,36.58729622978996,0.225222464226347,0.0500268520924162,0.7311080912169414,0.2647562331205021,0.1365448577225218,0.0899742540711916,0.0025764764286577,0.0241633001714944,-0.010638297535479,0.0097560975700616,0.3379453122615814,0.3403985500335693,0.3216560781002044,0.0842607734472881,0.9601854204547756,0.5895896212546123,0.9837218804820428,0.0261883103304056,0.0709216854872438,0.01961208699289,0.1061992890004182,0.0677535549979088,0.1701191969887076,0.0841394813885403,0.0990307402760351,0.2232601421999163,0.1327755123379339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00043.jpg,Healthy,0,train,179.0836825595985,181.612560644082,173.69526714763697,39.498085264904255,31.58974053280739,50.85511929897705,0.1929874314154248,0.0853320265937819,0.7137719224931838,0.2180066015741685,0.2341604255698041,0.1238346558203424,0.0207981634885072,0.0721983462572097,-0.0054347827099263,0.013274336233735,0.3364232182502746,0.3538510501384735,0.3097257018089294,0.1219928291093278,0.9450151369140304,0.5459148692821616,0.9881773436436988,0.0373776662484316,0.0807559598494353,0.030211208699289,0.1020671267252195,0.0816488916771225,0.1465678586365537,0.091858009201171,0.0975104558762024,0.1832779171894605,0.1487249058971141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00044.jpg,Healthy,0,train,179.19649728147218,180.21230604349643,173.01475533249686,26.71305950976752,22.91778837293737,40.85699161555308,0.2063938951415822,0.0643239911696742,0.7087988289424886,0.2362292489180762,0.1724083780715173,0.0896555492013003,0.0062803192995488,0.0280179288238286,-0.0106951873749494,0.0109289614483714,0.3389748036861419,0.3436501324176788,0.317375123500824,0.093027650660956,0.956473428651083,0.6014777341119979,0.9828760956350684,0.0318982643245503,0.0752582601421999,0.0241332078628189,0.1025203889585947,0.0704114387285654,0.1575501882057716,0.0858741112505228,0.098983166039314,0.2125857381848599,0.1407852363028021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00045.jpg,Healthy,0,train,194.3963634462568,195.3673713927227,189.4694322459222,30.390664612016128,25.144787498548386,41.96711001768418,0.2624038051242897,0.0555627269369607,0.7691603234585864,0.2816892369739736,0.1731318169608575,0.0985164577628183,0.0073058544658124,0.0416603125631809,-0.0101522840559482,0.0099009899422526,0.3371532559394836,0.3435096144676208,0.3193373382091522,0.0691734144938286,0.9677984462887734,0.6305536688780481,0.9894377626350522,0.0234530531158511,0.0640317858636553,0.0189507528230865,0.1067314930991217,0.0728340652446675,0.1727901505646173,0.0812829360100376,0.0957936010037641,0.243853513174404,0.1202786491007946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00046.jpg,Healthy,0,test,181.8541013174404,182.8060293810121,177.02857643245505,25.446346675668384,21.692038132247777,37.391362637540446,0.2137675453470849,0.0531176998949816,0.7187944620763028,0.2140688026482163,0.1655815081623313,0.0847803647009314,0.0062258201651275,0.0300927609205245,-0.0056497175246477,0.0107526881620287,0.3376438915729522,0.3425009548664093,0.3198553621768951,0.0471491203285604,0.9775023572672284,0.6601598277549752,0.9902185559802484,0.0191274571309075,0.0605531158511083,0.0136067544960267,0.1091886240066917,0.062082287745713,0.185422417398578,0.0757815767461313,0.0996675031367628,0.2604020284399833,0.114168235048097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00047.jpg,Healthy,0,train,176.231952112087,176.9669359054789,172.2935482015893,25.074167419585432,20.675525699633177,33.790525663676135,0.1782088586902643,0.0469083334062202,0.6956109983517869,0.172171913941963,0.1632569593129268,0.0808943440563651,0.0065759387798607,0.0423727594316005,-0.0057471264153718,0.0056497175246477,0.336477667093277,0.3426186740398407,0.3209035694599151,0.1101145506960033,0.9470790721301026,0.6657897309788545,0.9751380514003783,0.0376411543287327,0.0784849435382685,0.0289721873693015,0.1012505227938101,0.0764016102049351,0.1510753868674195,0.0907434127979924,0.0984012965286491,0.1907805311585111,0.1462489544123797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00048.jpg,Healthy,0,test,175.24958333333333,176.07320002091174,170.92990537432036,23.15763648888176,19.92209156192449,33.4074735103175,0.1874920733341095,0.0476254109538321,0.6918328802463042,0.1497674933807183,0.1551638559672952,0.0778190699147719,0.0057004671543836,0.0283541250973939,-0.0057803466916084,0.0111111113801598,0.3372001647949219,0.3416068851947784,0.3211928606033325,0.0728435205267455,0.9651776816318142,0.6097449580354997,0.9821757019822296,0.0227796946884148,0.0639836888331242,0.0172945420326223,0.1038038477624424,0.0663979506482643,0.1736438728565453,0.0761151191969887,0.0962353617733166,0.2599372647427854,0.1198086574654956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
