image_path,class_name,label,split
data/raw\TeaRedScab\red_spider_00217.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_226.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_414.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_368.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_200.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00794.jpg,Healthy,0,val
data/raw\Healthy\healthy_00832.jpg,Healthy,0,val
data/raw\Healthy\healthy_00270.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_447.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00297.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00676.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_301.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00485.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00895.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_413.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_45.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00182.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_290.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00760.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00507.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_507.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00217.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_277.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00100.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_209.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_184.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00116.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_236.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00158.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_553.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_29.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_169.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00633.jpg,Healthy,0,val
data/raw\Healthy\healthy_00641.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_544.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_107.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_133.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00702.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_19.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_116.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_387.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00888.jpg,Healthy,0,val
data/raw\Healthy\healthy_00728.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_404.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00136.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00617.jpg,Healthy,0,val
data/raw\Healthy\healthy_00920.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_103.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00326.jpg,Healthy,0,val
data/raw\Healthy\healthy_00620.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00379.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_44.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00403.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00373.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_218.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00184.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_261.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00374.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00009.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_323.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00657.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00376.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00080.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00151.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_259.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_348.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_188.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00714.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_225.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00561.jpg,Healthy,0,val
data/raw\Healthy\healthy_00302.jpg,Healthy,0,val
data/raw\Healthy\healthy_00784.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00369.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_99.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00788.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_263.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_480.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00306.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00081.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00608.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00480.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_266.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00294.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00648.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_523.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_466.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_54.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00220.jpg,Healthy,0,val
data/raw\Healthy\healthy_00790.jpg,Healthy,0,val
data/raw\Healthy\healthy_00789.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00506.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00351.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00122.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_152.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00088.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00130.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_361.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_34.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00197.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00330.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_47.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00512.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_408.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00719.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_492.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00329.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_333.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00572.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_505.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00364.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_134.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_341.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00816.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_416.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00183.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00861.jpg,Healthy,0,val
data/raw\Healthy\healthy_00053.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00012.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_409.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_37.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00104.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_311.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_176.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_130.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00065.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_390.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00173.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00916.jpg,Healthy,0,val
data/raw\Healthy\healthy_00580.jpg,Healthy,0,val
data/raw\Healthy\healthy_00367.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_230.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_100.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_293.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_504.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_495.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00525.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00202.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_426.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00312.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_159.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_111.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_57.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_297.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00404.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_26.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_102.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_279.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00796.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_209.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_300.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00492.jpg,Healthy,0,val
data/raw\Healthy\healthy_00787.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_46.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_89.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00309.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00295.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00054.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_458.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00765.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_389.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00036.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_268.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00467.jpg,Healthy,0,val
data/raw\Healthy\healthy_00613.jpg,Healthy,0,val
data/raw\Healthy\healthy_00915.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00461.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_372.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_395.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_518.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00422.jpg,Healthy,0,val
data/raw\Healthy\healthy_00653.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00307.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_108.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_509.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00696.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_353.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00772.jpg,Healthy,0,val
data/raw\Healthy\healthy_00587.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00114.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_492.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00246.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00014.jpg,Healthy,0,val
data/raw\Healthy\healthy_00035.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_55.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_394.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00476.jpg,Healthy,0,val
data/raw\Healthy\healthy_00144.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_97.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00459.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_18.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00565.jpg,Healthy,0,val
data/raw\Healthy\healthy_00566.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_41.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00848.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_224.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00016.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00049.jpg,Healthy,0,val
data/raw\Healthy\healthy_00673.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00431.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_339.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00397.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00320.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_136.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_65.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_340.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00891.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_201.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_491.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00408.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00139.jpg,Healthy,0,val
data/raw\Healthy\healthy_00259.jpg,Healthy,0,val
data/raw\Healthy\healthy_00593.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00349.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00736.jpg,Healthy,0,val
data/raw\Healthy\healthy_00902.jpg,Healthy,0,val
data/raw\Healthy\healthy_00675.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_421.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_60.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00047.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_257.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00234.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00334.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00880.jpg,Healthy,0,val
data/raw\Healthy\healthy_00059.jpg,Healthy,0,val
data/raw\Healthy\healthy_00086.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_344.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_108.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00285.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_352.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00273.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_539.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_219.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00494.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00490.jpg,Healthy,0,val
data/raw\Healthy\healthy_00521.jpg,Healthy,0,val
data/raw\Healthy\healthy_00473.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_192.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_53.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00929.jpg,Healthy,0,val
data/raw\Healthy\healthy_00316.jpg,Healthy,0,val
data/raw\Healthy\healthy_00280.jpg,Healthy,0,val
data/raw\Healthy\healthy_00442.jpg,Healthy,0,val
data/raw\Healthy\healthy_00283.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_278.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00509.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_337.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_394.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00492.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00687.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_25.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00720.jpg,Healthy,0,val
data/raw\Healthy\healthy_00564.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_554.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_407.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00249.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_516.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00432.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00427.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_224.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_488.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00028.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_465.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_487.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00909.jpg,Healthy,0,val
data/raw\Healthy\healthy_00752.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_528.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00876.jpg,Healthy,0,val
data/raw\Healthy\healthy_00338.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_76.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00425.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00905.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00411.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_40.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00378.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00844.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_264.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00664.jpg,Healthy,0,val
data/raw\Healthy\healthy_00662.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_70.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00379.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00335.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_332.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00124.jpg,Healthy,0,val
data/raw\Healthy\healthy_00021.jpg,Healthy,0,val
data/raw\Healthy\healthy_00699.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00332.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_521.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_171.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00874.jpg,Healthy,0,val
data/raw\Healthy\healthy_00227.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_310.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_132.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_195.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_98.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_221.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_513.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_430.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_124.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00222.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_559.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_343.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00390.jpg,Healthy,0,val
data/raw\Healthy\healthy_00309.jpg,Healthy,0,val
data/raw\Healthy\healthy_00882.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_131.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00881.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_364.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_377.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00208.jpg,Healthy,0,val
data/raw\Healthy\healthy_00230.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00155.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00314.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_484.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00202.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_313.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00023.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_364.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00453.jpg,Healthy,0,val
data/raw\Healthy\healthy_00438.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_216.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00348.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00147.jpg,Healthy,0,val
data/raw\Healthy\healthy_00414.jpg,Healthy,0,val
data/raw\Healthy\healthy_00700.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_65.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00069.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00394.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00775.jpg,Healthy,0,val
data/raw\Healthy\healthy_00506.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_396.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_92.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00812.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00279.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00562.jpg,Healthy,0,val
data/raw\Healthy\healthy_00081.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_494.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00331.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_461.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00828.jpg,Healthy,0,val
data/raw\Healthy\healthy_00505.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_196.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00092.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_50.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_215.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00024.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_383.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_112.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00224.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00461.jpg,Healthy,0,val
data/raw\Healthy\healthy_00691.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_2.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00419.jpg,Healthy,0,val
data/raw\Healthy\healthy_00027.jpg,Healthy,0,val
data/raw\Healthy\healthy_00428.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00208.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_390.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00462.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00407.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_7.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00481.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00296.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_434.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00465.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_303.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00125.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00271.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_50.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_481.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_541.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_242.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00305.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00374.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_140.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00073.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00055.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_507.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00140.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00077.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00172.jpg,Healthy,0,val
data/raw\Healthy\healthy_00845.jpg,Healthy,0,val
data/raw\Healthy\healthy_00776.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_386.jpg,TeaLeafBlight,1,val
